x1,x1_mean,condition,binchoice,bincorrect,x2,x2_mean,xavg,estim,binrt,subj,x1_relative,x2_relative
47.25,3,1,-1,1,46.375,3,46.8125,47,0.632632220414964,17,-2.75,-3.625
46.625,3,1,-1,1,45.25,3,45.9375,53,3.40032168167573,17,-3.375,-4.75
50.375,2,0,NaN,0,47.25,3,48.8125,55,1.24952450232078,17,0.375,-2.75
47.875,3,1,1,0,47.625,3,47.75,46,4.35068360971159,17,-2.125,-2.375
46.625,3,1,-1,1,44.125,3,45.375,52,2.24992410838259,17,-3.375,-5.875
47.5,3,0,NaN,0,38.5,4,43,48,2.1497454972825,17,-2.5,-11.5
44.625,3,0,NaN,0,57.25,1,50.9375,57,1.49965547784346,17,-5.375,7.25
53.875,2,1,-1,0,50.625,2,52.25,52,1.59966647677233,17,3.875,0.625
55.125,2,0,NaN,0,45.25,3,50.1875,45,0.61595038084659,17,5.125,-4.75
53.625,2,0,NaN,0,46.625,3,50.125,48,0.599338665846789,17,3.625,-3.375
54.5,2,0,NaN,0,57.875,1,56.1875,47,1.28292118260801,17,4.5,7.875
46.625,3,0,NaN,0,58.5,1,52.5625,47,1.58303089419606,17,-3.375,8.5
47,3,0,NaN,0,46.125,3,46.5625,46,1.89984201332963,17,-3,-3.875
54,2,1,1,1,60.75,1,57.375,63,2.70011477962471,17,4,10.75
53.5,2,0,NaN,0,48,3,50.75,44,1.66641695283056,17,3.5,-2
47.375,3,0,NaN,0,37.5,4,42.4375,66,1.73308036458127,17,-2.625,-12.5
45.5,3,1,-1,1,58.25,1,51.875,48,0.966121032649661,17,-4.5,8.25
45.5,3,0,NaN,0,53.25,2,49.375,40,1.19949836354981,17,-4.5,3.25
53.875,2,1,-1,0,59.625,1,56.75,50,1.36632837584798,17,3.875,9.625
51.75,2,1,1,1,48.25,3,50,42,1.1161855782124,17,1.75,-1.75
48.25,3,1,-1,1,60.5,1,54.375,51,1.34956897885508,17,-1.75,10.5
52.875,2,0,NaN,0,41,4,46.9375,59,10.4863158396477,17,2.875,-9
46.25,3,0,NaN,0,54.875,2,50.5625,57,2.95024462966636,17,-3.75,4.875
50.375,2,1,-1,0,48,3,49.1875,46,1.76644464315468,17,0.375,-2
44.875,3,1,1,0,54,2,49.4375,45,2.13318913397072,17,-5.125,4
51.125,2,0,NaN,0,46.5,3,48.8125,55,1.49962461816162,17,1.125,-3.5
46,3,0,NaN,0,62,1,54,64,1.633042051811,17,-4,12
46.875,3,0,NaN,0,60,1,53.4375,55,1.58303085928512,17,-3.125,10
54.5,2,0,NaN,0,42.375,4,48.4375,45,1.54969552624271,17,4.5,-7.625
52.875,2,0,NaN,0,55.25,2,54.0625,44,5.03427412028405,17,2.875,5.25
53.875,2,0,NaN,0,41.125,4,47.5,36,1.7663568155671,17,3.875,-8.875
52.125,2,1,-1,0,54,2,53.0625,60,1.66635366168128,17,2.125,4
51.5,2,0,NaN,0,61.25,1,56.375,42,0.76606514539612,17,1.5,11.25
54.375,2,1,1,1,52,2,53.1875,59,1.59965692069663,17,4.375,2
46.625,3,0,NaN,0,54.75,2,50.6875,56,1.11614332328321,17,-3.375,4.75
48.125,3,1,-1,1,57.25,1,52.6875,66,0.949448883246717,17,-1.875,7.25
45.125,3,0,NaN,0,39,4,42.0625,48,1.16623803387948,17,-4.875,-11
47.75,3,0,NaN,0,44.25,3,46,47,1.21619129130797,17,-2.25,-5.75
55,2,1,-1,0,61.125,1,58.0625,50,1.18284102154164,17,5,11.125
51.875,2,0,NaN,0,57.125,1,54.5,44,0.682690839846074,17,1.875,7.125
47.375,3,1,1,0,61.875,1,54.625,61,0.832681333359781,17,-2.625,11.875
46.625,3,1,-1,1,61.625,1,54.125,56,0.832750917205538,17,-3.375,11.625
46.125,3,1,-1,1,46.25,3,46.1875,45,0.882748983615662,17,-3.875,-3.75
52,2,0,NaN,0,46.5,3,49.25,37,0.649336459316856,17,2,-3.5
45.875,3,1,1,0,46,3,45.9375,44,0.632688479390645,17,-4.125,-4
54.375,2,0,NaN,0,47.875,3,51.125,50,1.13282437894236,17,4.375,-2.125
45.875,3,0,NaN,0,61.125,1,53.5,47,0.765977734359503,17,-4.125,11.125
44.875,3,1,1,0,60.875,1,52.875,61,0.899376507716111,17,-5.125,10.875
47.75,3,0,NaN,0,59.625,1,53.6875,48,0.732732881739199,17,-2.25,9.625
54.375,2,1,1,1,52.5,2,53.4375,46,0.999697941048122,17,4.375,2.5
46.125,3,1,-1,1,58.625,1,52.375,66,0.966158150513746,17,-3.875,8.625
47.5,3,0,NaN,0,39.5,4,43.5,40,0.849424326575951,17,-2.5,-10.5
51.125,2,1,1,1,45.625,3,48.375,54,1.16625586622764,17,1.125,-4.375
44.25,3,1,-1,1,45.875,3,45.0625,49,0.666066191930813,17,-5.75,-4.125
50.5,2,1,-1,0,62.25,1,56.375,62,0.866091854246836,17,0.5,12.25
51.75,2,1,1,1,60.5,1,56.125,48,0.982775459197842,17,1.75,10.5
45.5,3,0,NaN,0,42.375,4,43.9375,52,0.982809160153925,17,-4.5,-7.625
55.25,2,1,1,1,55.375,2,55.3125,50,0.649364764946245,17,5.25,5.375
51.5,2,0,NaN,0,47.75,3,49.625,51,0.699389891696751,17,1.5,-2.25
53.125,2,-1,1,1,40.625,4,46.875,NaN,5.05439073988236,18,3.125,-9.375
55.25,2,-1,1,1,42.25,4,48.75,NaN,3.15363861736841,18,5.25,-7.75
50.75,2,-1,1,1,46.625,3,48.6875,NaN,3.50521392351948,18,0.75,-3.375
45.875,3,-1,-1,1,45.75,3,45.8125,NaN,5.22231274528895,18,-4.125,-4.25
47.75,3,-1,-1,1,52.125,2,49.9375,NaN,0.887612438993528,18,-2.25,2.125
52.625,2,-1,1,1,58.375,1,55.5,NaN,6.7142231920734,18,2.625,8.375
50.625,2,-1,1,1,50.5,2,50.5625,NaN,2.05785239697434,18,0.625,0.5
53.625,2,-1,1,1,46.5,3,50.0625,NaN,3.358794729691,18,3.625,-3.5
47.375,3,-1,1,0,58.25,1,52.8125,NaN,3.11818925780244,18,-2.625,8.25
52.125,2,-1,-1,0,48.75,3,50.4375,NaN,7.15807323879562,18,2.125,-1.25
54.125,2,-1,1,1,44.5,3,49.3125,NaN,1.66281912755221,18,4.125,-5.5
47.5,3,-1,-1,1,41.5,4,44.5,NaN,2.02262921526562,18,-2.5,-8.5
51.25,2,-1,-1,0,45.75,3,48.5,NaN,3.1281134308083,18,1.25,-4.25
54.875,2,-1,1,1,58.125,1,56.5,NaN,6.21818601456471,18,4.875,8.125
50.25,2,-1,1,1,58,1,54.125,NaN,3.02787202445325,18,0.25,8
50.875,2,-1,-1,0,42.375,4,46.625,NaN,2.38409477518871,18,0.875,-7.625
46.25,3,-1,1,0,46.625,3,46.4375,NaN,2.02401421242394,18,-3.75,-3.375
46.5,3,-1,-1,1,47.5,3,47,NaN,4.68920926202554,18,-3.5,-2.5
47.125,3,-1,-1,1,60.875,1,54,NaN,0.896975006908178,18,-2.875,10.875
54,2,-1,1,1,62.375,1,58.1875,NaN,2.64463269640692,18,4,12.375
46.875,3,-1,-1,1,60,1,53.4375,NaN,1.20052860828582,18,-3.125,10
48.5,3,-1,1,0,59.375,1,53.9375,NaN,4.23564530687872,18,-1.5,9.375
48.625,3,-1,1,0,48.5,3,48.5625,NaN,1.46916477568448,18,-1.375,-1.5
52.875,2,-1,1,1,62.875,1,57.875,NaN,2.25327319279313,18,2.875,12.875
50.75,2,-1,1,1,51.75,2,51.25,NaN,5.24559535563458,18,0.75,1.75
48.625,3,-1,1,0,62.375,1,55.5,NaN,1.13624086568598,18,-1.375,12.375
47,3,-1,1,0,39.875,4,43.4375,NaN,3.76098285196349,18,-3,-10.125
52.5,2,-1,1,1,58.25,1,55.375,NaN,1.23526574485004,18,2.5,8.25
54.625,2,-1,-1,0,57.75,1,56.1875,NaN,4.01534679858014,18,4.625,7.75
53.75,2,-1,1,1,59.875,1,56.8125,NaN,0.460741465445608,18,3.75,9.875
50.75,2,-1,1,1,58,1,54.375,NaN,4.17247880040668,18,0.75,8
45.25,3,-1,-1,1,46.125,3,45.6875,NaN,2.56343379814643,18,-4.75,-3.875
52.25,2,-1,-1,0,44.875,3,48.5625,NaN,4.76998112630099,18,2.25,-5.125
47.5,3,-1,1,0,42.125,4,44.8125,NaN,2.42539302108344,18,-2.5,-7.875
51.875,2,-1,1,1,44.625,3,48.25,NaN,3.25855924433563,18,1.875,-5.375
48.25,3,-1,1,0,57.5,1,52.875,NaN,0.923316524364054,18,-1.75,7.5
45.875,3,-1,-1,1,58.625,1,52.25,NaN,1.5737256516004,18,-4.125,8.625
51.625,2,-1,-1,0,52.25,2,51.9375,NaN,2.59689494979102,18,1.625,2.25
51.25,2,-1,1,1,61.25,1,56.25,NaN,2.30392216448672,18,1.25,11.25
52.125,2,-1,1,1,39.625,4,45.875,NaN,1.63246589247137,18,2.125,-10.375
55,2,-1,1,1,46.5,3,50.75,NaN,0.649204957764596,18,5,-3.5
53.375,2,-1,1,1,40.625,4,47,NaN,0.420981597155333,18,3.375,-9.375
47,3,-1,-1,1,55.125,2,51.0625,NaN,2.3607152577024,18,-3,5.125
47.875,3,-1,-1,1,57.625,1,52.75,NaN,2.83653654227965,18,-2.125,7.625
54.5,2,-1,1,1,41.375,4,47.9375,NaN,7.62304796802346,18,4.5,-8.625
47.75,3,-1,1,0,54,2,50.875,NaN,3.37729051930364,18,-2.25,4
48,3,-1,-1,1,51.5,2,49.75,NaN,0.640240314998664,18,-2,1.5
54,2,-1,1,1,40.25,4,47.125,NaN,1.32843569247052,18,4,-9.75
44.375,3,-1,-1,1,61.125,1,52.75,NaN,0.569024532102048,18,-5.625,11.125
52.125,2,-1,-1,0,60.375,1,56.25,NaN,5.07324902806431,18,2.125,10.375
48.5,3,-1,1,0,42.75,4,45.625,NaN,1.65961306390818,18,-1.5,-7.25
47.625,3,-1,1,0,40.5,4,44.0625,NaN,2.340426538256,18,-2.375,-9.5
48.5,3,-1,-1,1,47.5,3,48,NaN,1.74396604124922,18,-1.5,-2.5
55.125,2,-1,1,1,44.75,3,49.9375,NaN,4.21275450754911,18,5.125,-5.25
54.625,2,-1,1,1,39.125,4,46.875,NaN,1.8477239953354,18,4.625,-10.875
50.625,2,-1,-1,0,59.375,1,55,NaN,2.2348832268035,18,0.625,9.375
44.5,3,-1,1,0,59.25,1,51.875,NaN,0.488213417702354,18,-5.5,9.25
46.125,3,-1,-1,1,60.625,1,53.375,NaN,0.570593069423921,18,-3.875,10.625
44.5,3,-1,-1,1,37.75,4,41.125,NaN,4.71779963898007,18,-5.5,-12.25
51.25,2,-1,1,1,58.25,1,54.75,NaN,1.06001636444125,18,1.25,8.25
51.25,2,-1,1,1,54.125,2,52.6875,NaN,1.40269952791277,18,1.25,4.125
50.25,2,-1,1,1,59.75,1,55,NaN,1.11186528543476,18,0.25,9.75
53,2,-1,1,1,53,2,53,NaN,0.452937755384482,18,3,3
55.875,2,-1,1,1,37.5,4,46.6875,NaN,1.06652449199464,18,5.875,-12.5
53.75,2,-1,1,1,45.375,3,49.5625,NaN,3.62136701110285,18,3.75,-4.625
55.25,2,-1,1,1,62.875,1,59.0625,NaN,1.18140271073207,18,5.25,12.875
51.75,2,-1,1,1,38.625,4,45.1875,NaN,0.87566671485547,18,1.75,-11.375
52.75,2,-1,1,1,57.375,1,55.0625,NaN,4.89128657232504,18,2.75,7.375
47.375,3,-1,-1,1,40.375,4,43.875,NaN,1.39757801406085,18,-2.625,-9.625
52.125,2,-1,1,1,53,2,52.5625,NaN,1.74859715043567,18,2.125,3
44.5,3,-1,-1,1,58.5,1,51.5,NaN,0.941209183190949,18,-5.5,8.5
52.125,2,-1,1,1,57.5,1,54.8125,NaN,1.07086893008091,18,2.125,7.5
54.625,2,-1,1,1,47.375,3,51,NaN,1.32416171580553,18,4.625,-2.625
48.625,3,-1,-1,1,44.75,3,46.6875,NaN,2.3010035949992,18,-1.375,-5.25
48.25,3,-1,-1,1,45.5,3,46.875,NaN,1.90272961882874,18,-1.75,-4.5
47.25,3,-1,1,0,48.75,3,48,NaN,2.0869047685992,18,-2.75,-1.25
47,3,-1,-1,1,54.625,2,50.8125,NaN,0.592609706451185,18,-3,4.625
48.5,3,-1,1,0,58.125,1,53.3125,NaN,0.949962227488868,18,-1.5,8.125
45.625,3,-1,-1,1,53.5,2,49.5625,NaN,2.54540779825766,18,-4.375,3.5
50.625,2,-1,1,1,48.5,3,49.5625,NaN,1.02107821707614,18,0.625,-1.5
54.25,2,-1,1,1,44.5,3,49.375,NaN,1.32800150243565,18,4.25,-5.5
54.25,2,-1,1,1,45,3,49.625,NaN,1.34880425594747,18,4.25,-5
46.875,3,-1,1,0,51.75,2,49.3125,NaN,1.16501489188522,18,-3.125,1.75
48.25,3,-1,-1,1,37.75,4,43,NaN,0.460032198578119,18,-1.75,-12.25
54.625,2,-1,1,1,42.375,4,48.5,NaN,0.428417681599967,18,4.625,-7.625
48.5,3,-1,-1,1,44.5,3,46.5,NaN,0.520902948803268,18,-1.5,-5.5
47,3,-1,-1,1,62,1,54.5,NaN,0.602285476285033,18,-3,12
48.625,3,-1,-1,1,62.375,1,55.5,NaN,2.79938924184535,18,-1.375,12.375
52.25,2,-1,1,1,42.75,4,47.5,NaN,0.804392494959757,18,2.25,-7.25
54.125,2,-1,1,1,62.75,1,58.4375,NaN,1.22822308295872,18,4.125,12.75
52.625,2,-1,1,1,60,1,56.3125,NaN,2.21650345623493,18,2.625,10
50.875,2,-1,1,1,45.375,3,48.125,NaN,0.611033160239458,18,0.875,-4.625
45.5,3,-1,1,0,51.875,2,48.6875,NaN,1.02011783909984,18,-4.5,1.875
47.625,3,-1,1,0,57.625,1,52.625,NaN,1.28854992147535,18,-2.375,7.625
45,3,-1,-1,1,47.375,3,46.1875,NaN,0.538769458886236,18,-5,-2.625
44.875,3,-1,-1,1,40.125,4,42.5,NaN,1.83409302961081,18,-5.125,-9.875
52.25,2,-1,1,1,52.125,2,52.1875,NaN,1.15172816079576,18,2.25,2.125
51.875,2,-1,1,1,39.125,4,45.5,NaN,1.01690484792925,18,1.875,-10.875
53.25,2,-1,1,1,53.125,2,53.1875,NaN,0.47841619909741,18,3.25,3.125
44.125,3,-1,1,0,59.375,1,51.75,NaN,1.24038638081402,18,-5.875,9.375
47.375,3,-1,1,0,38.75,4,43.0625,NaN,2.03656775888521,18,-2.625,-11.25
44.75,3,-1,-1,1,52.25,2,48.5,NaN,1.07029132300522,18,-5.25,2.25
45.625,3,-1,1,0,55.5,2,50.5625,NaN,1.73665747139603,18,-4.375,5.5
55.125,2,-1,1,1,61.75,1,58.4375,NaN,0.536687755375169,18,5.125,11.75
45.125,3,-1,-1,1,53.5,2,49.3125,NaN,1.87652892561164,18,-4.875,3.5
48.625,3,-1,-1,1,60.5,1,54.5625,NaN,2.12557059025858,18,-1.375,10.5
53.875,2,-1,1,1,59.125,1,56.5,NaN,0.491759506170638,18,3.875,9.125
54.625,2,-1,1,1,41.875,4,48.25,NaN,1.02148018404841,18,4.625,-8.125
52.75,2,-1,1,1,37.625,4,45.1875,NaN,1.27132129448,18,2.75,-12.375
45.75,3,-1,1,0,51.625,2,48.6875,NaN,1.50621377467178,18,-4.25,1.625
51.75,2,-1,1,1,44.5,3,48.125,NaN,0.651015407638624,18,1.75,-5.5
53,2,-1,1,1,42.125,4,47.5625,NaN,0.527067129034549,18,3,-7.875
46,3,-1,-1,1,52.625,2,49.3125,NaN,1.16598793515004,18,-4,2.625
53.5,2,-1,1,1,54.625,2,54.0625,NaN,1.04842259571888,18,3.5,4.625
45.875,3,-1,1,0,45.375,3,45.625,NaN,3.53748149808962,18,-4.125,-4.625
54.25,2,-1,1,1,45.25,3,49.75,NaN,1.40582172130235,18,4.25,-4.75
51,2,-1,1,1,53.5,2,52.25,NaN,1.05379989685025,18,1,3.5
53,2,-1,1,1,52.75,2,52.875,NaN,1.04447626648471,18,3,2.75
44.875,3,-1,-1,1,57.125,1,51,NaN,0.482468267553486,18,-5.125,7.125
45.125,3,-1,-1,1,59.875,1,52.5,NaN,1.47347411431838,18,-4.875,9.875
47.125,3,-1,-1,1,59.25,1,53.1875,NaN,2.51484304468613,18,-2.875,9.25
51,2,-1,1,1,54.625,2,52.8125,NaN,1.03000612917822,18,1,4.625
46.875,3,-1,1,0,54.5,2,50.6875,NaN,1.17267971206456,18,-3.125,4.5
53.125,2,-1,1,1,58.5,1,55.8125,NaN,1.62301046843641,18,3.125,8.5
50.5,2,-1,-1,0,46.125,3,48.3125,NaN,0.618248413084075,18,0.5,-3.875
53.25,2,-1,1,1,44.375,3,48.8125,NaN,0.36668431898579,18,3.25,-5.625
55.625,2,-1,1,1,57.25,1,56.4375,NaN,1.00987853563856,18,5.625,7.25
48.75,3,1,-1,1,44.375,3,46.5625,48,3.61096989447376,18,-1.25,-5.625
48.375,3,1,1,0,47.875,3,48.125,55,8.86864723092792,18,-1.625,-2.125
54.5,2,0,NaN,0,41.125,4,47.8125,50,4.41745110485183,18,4.5,-8.875
45.375,3,1,-1,1,41.625,4,43.5,39,2.4833830880311,18,-4.625,-8.375
47.5,3,1,-1,1,38.625,4,43.0625,45,3.23361241401198,18,-2.5,-11.375
47.75,3,1,-1,1,57.5,1,52.625,45,4.90095654461062,18,-2.25,7.5
52,2,0,NaN,0,39.5,4,45.75,43,2.71680225730948,18,2,-10.5
46.625,3,1,-1,1,38.375,4,42.5,35,2.04991141349625,18,-3.375,-11.625
47.5,3,0,NaN,0,47.875,3,47.6875,43,4.08393021779664,18,-2.5,-2.125
47.25,3,1,-1,1,41.375,4,44.3125,50,7.81868104613798,18,-2.75,-8.625
48.625,3,0,NaN,0,42.375,4,45.5,40,3.0002362934899,18,-1.375,-7.625
52.25,2,1,1,1,39.25,4,45.75,42,5.90142364700282,18,2.25,-10.75
51.625,2,0,NaN,0,48.375,3,50,55,4.20067322569128,18,1.625,-1.625
54.75,2,1,1,1,47.25,3,51,55,6.31817505573849,18,4.75,-2.75
46.75,3,0,NaN,0,47.75,3,47.25,52,5.58450069940889,18,-3.25,-2.25
53.25,2,1,-1,0,58.75,1,56,40,2.38331277026223,18,3.25,8.75
44.25,3,1,-1,1,48.25,3,46.25,51,2.40001878446463,18,-5.75,-1.75
46.875,3,0,NaN,0,39.875,4,43.375,42,2.4833673086841,18,-3.125,-10.125
53.375,2,1,1,1,42,4,47.6875,40,6.65159677867259,18,3.375,-8
55.375,2,0,NaN,0,37.625,4,46.5,35,4.50079276589836,18,5.375,-12.375
47,3,0,NaN,0,46.5,3,46.75,45,5.6845594180188,18,-3,-3.5
52.375,2,0,NaN,0,54.5,2,53.4375,55,6.41819851628516,18,2.375,4.5
53.375,2,0,NaN,0,38,4,45.6875,50,3.81717754988694,18,3.375,-12
54.625,2,1,1,1,58,1,56.3125,56,3.56709650612925,18,4.625,8
44.625,3,0,NaN,0,47.375,3,46,55,5.13431389098266,18,-5.375,-2.625
54.875,2,0,NaN,0,58.375,1,56.625,65,3.45039878287777,18,4.875,8.375
51.125,2,1,1,1,54.625,2,52.875,51,5.96794038878089,18,1.125,4.625
55.875,2,0,NaN,0,58.5,1,57.1875,56,8.03541337207918,18,5.875,8.5
47.25,3,1,1,0,54,2,50.625,60,4.01723561391677,18,-2.75,4
51.25,2,1,-1,0,58.875,1,55.0625,50,4.75085755464752,18,1.25,8.875
45.5,3,1,-1,1,59.25,1,52.375,50,4.36741944182172,18,-4.5,9.25
48.75,3,0,NaN,0,54,2,51.375,53,7.23513095568691,18,-1.25,4
45.125,3,0,NaN,0,48.75,3,46.9375,45,3.21695697623676,18,-4.875,-1.25
51.75,2,1,1,1,45.5,3,48.625,55,7.65196534692744,18,1.75,-4.5
53.75,2,1,1,1,53.125,2,53.4375,55,4.71756420319752,18,3.75,3.125
46.375,3,1,-1,1,46.875,3,46.625,46,3.86699637005594,18,-3.625,-3.125
55.25,2,1,1,1,55.625,2,55.4375,65,5.06763043003927,18,5.25,5.625
47.5,3,1,1,0,51.375,2,49.4375,53,8.18544766334748,18,-2.5,1.375
48.5,3,0,NaN,0,42.125,4,45.3125,38,6.46814009005435,18,-1.5,-7.875
44.75,3,0,NaN,0,40.375,4,42.5625,38,7.3851811302416,18,-5.25,-9.625
51.125,2,1,-1,0,57.625,1,54.375,55,9.98617224858174,18,1.125,7.625
53.625,2,1,-1,0,46.625,3,50.125,45,5.33442815487761,18,3.625,-3.375
48,3,0,NaN,0,46.375,3,47.1875,40,9.18589546554528,18,-2,-3.625
53.25,2,0,NaN,0,53.5,2,53.375,55,4.40071250525648,18,3.25,3.5
54.625,2,0,NaN,0,58.75,1,56.6875,60,3.56709801840759,18,4.625,8.75
55.375,2,1,1,1,47.125,3,51.25,60,7.95207146348237,18,5.375,-2.875
47.25,3,1,-1,1,44.75,3,46,40,4.88426190661324,18,-2.75,-5.25
51.5,2,0,NaN,0,42.25,4,46.875,40,4.48411755663109,18,1.5,-7.75
52.875,2,1,-1,0,62.5,1,57.6875,62,4.35073069504503,18,2.875,12.5
54.625,2,0,NaN,0,37.25,4,45.9375,38,7.41854402031182,18,4.625,-12.75
45.5,3,1,-1,1,40.5,4,43,42,4.18398759788947,18,-4.5,-9.5
44.375,3,1,1,0,37.625,4,41,50,5.26768404609831,18,-5.625,-12.375
44.5,3,0,NaN,0,40.625,4,42.5625,43,6.3347801749514,18,-5.5,-9.375
54.125,2,1,1,1,53.5,2,53.8125,55,5.7512449569564,18,4.125,3.5
46.875,3,1,-1,1,61.5,1,54.1875,56,6.28478606656881,18,-3.125,11.5
48.625,3,1,-1,1,38.125,4,43.375,38,8.38554671321458,18,-1.375,-11.875
54.125,2,0,NaN,0,55.75,2,54.9375,55,4.35074069187131,18,4.125,5.75
48,3,1,1,0,52.25,2,50.125,55,4.60081662316023,18,-2,2.25
54.375,2,1,1,1,54.375,2,54.375,55,7.25181136668386,18,4.375,4.375
51,2,0,NaN,0,47.75,3,49.375,60,6.98509594557067,18,1,-2.25
55.25,2,0,NaN,0,51,2,53.125,52,5.58452722458047,18,5.25,1
47.625,3,1,1,0,59.375,1,53.5,53,11.4699295731344,18,-2.375,9.375
47.75,3,0,NaN,0,46.625,3,47.1875,50,4.83423126036418,18,-2.25,-3.375
51.75,2,1,1,1,55,2,53.375,58,5.06765259650097,18,1.75,5
52,2,0,NaN,0,58.875,1,55.4375,50,6.43482809854406,18,2,8.875
47.125,3,0,NaN,0,42.5,4,44.8125,45,5.60124665767446,18,-2.875,-7.5
44.625,3,1,-1,1,46.125,3,45.375,40,7.88534725473083,18,-5.375,-3.875
55.25,2,0,NaN,0,48.125,3,51.6875,48,7.35183926568017,18,5.25,-1.875
45.875,3,0,NaN,0,38.875,4,42.375,40,5.31865859681834,18,-4.125,-11.125
48.75,3,0,NaN,0,54.125,2,51.4375,44,13.2040141428968,18,-1.25,4.125
51.875,2,0,NaN,0,41.375,4,46.625,42,3.48369896258976,18,1.875,-8.625
46,3,1,-1,1,60.625,1,53.3125,60,3.58378628476217,18,-4,10.625
54.25,2,1,1,1,53.75,2,54,55,3.28362065100964,18,4.25,3.75
53.125,2,0,NaN,0,60.875,1,57,60,5.28441224659817,18,3.125,10.875
52.875,2,0,NaN,0,47.375,3,50.125,60,5.40110991986353,18,2.875,-2.625
54.625,2,1,1,1,50.875,2,52.75,55,4.16728014559448,18,4.625,0.875
51.25,2,0,NaN,0,62.875,1,57.0625,65,5.93464417146031,18,1.25,12.875
50.75,2,1,1,1,48.25,3,49.5,55,6.31811947554251,18,0.75,-1.75
45.875,3,0,NaN,0,50.5,2,48.1875,50,6.51819348792002,18,-4.125,0.5
47.25,3,1,1,0,59.125,1,53.1875,55,2.9668835890824,18,-2.75,9.125
45.25,3,1,-1,1,46.875,3,46.0625,43,6.23477732375927,18,-4.75,-3.125
50.5,2,0,NaN,0,48.75,3,49.625,45,4.30074393501805,18,0.5,-1.25
47.125,3,0,NaN,0,61.375,1,54.25,50,8.53561763597413,18,-2.875,11.375
45.5,3,0,NaN,0,53.25,2,49.375,48,5.63455171182608,18,-4.5,3.25
45.5,3,1,1,0,57.125,1,51.3125,46,6.6349144582854,18,-4.5,7.125
51.25,2,1,1,1,58.125,1,54.6875,58,4.03388622208117,18,1.25,8.125
54.125,2,0,NaN,0,50.5,2,52.3125,53,7.38519293251874,18,4.125,0.5
45.875,3,0,NaN,0,61.125,1,53.5,45,6.40150003967152,18,-4.125,11.125
44.75,3,0,NaN,0,58.125,1,51.4375,60,5.20105377474511,18,-5.25,8.125
45.75,3,1,-1,1,50.375,2,48.0625,58,4.15066650136867,18,-4.25,0.375
54,2,1,-1,0,39.5,4,46.75,40,3.66716552941643,18,4,-10.5
54.125,2,1,1,1,51.25,2,52.6875,45,8.56890125758718,18,4.125,1.25
46.125,3,1,-1,1,59.75,1,52.9375,50,3.9505728269925,18,-3.875,9.75
52.125,2,1,1,1,55.25,2,53.6875,45,6.86827570714484,18,2.125,5.25
47.625,3,0,NaN,0,57.75,1,52.6875,50,4.10063018209228,18,-2.375,7.75
50.375,2,0,NaN,0,46,3,48.1875,58,4.61750116039195,18,0.375,-4
48.125,3,1,1,0,57.125,1,52.625,56,4.48409389733011,18,-1.875,7.125
55,2,1,1,1,41.25,4,48.125,55,8.95243422938073,18,5,-8.75
48.375,3,1,1,0,45,3,46.6875,46,6.03468636688222,18,-1.625,-5
45.5,3,0,NaN,0,53.375,2,49.4375,50,3.65048958622605,18,-4.5,3.375
54,2,0,NaN,0,45,3,49.5,56,3.31702068869758,18,4,-5
54.5,2,0,NaN,0,46.75,3,50.625,45,3.51708251160392,18,4.5,-3.25
47.25,3,0,NaN,0,45.375,3,46.3125,44,7.93539715634546,18,-2.75,-4.625
53.125,2,0,NaN,0,40.75,4,46.9375,55,5.31775702701631,18,3.125,-9.25
44.375,3,1,-1,1,50.125,2,47.25,52,6.56822200182489,18,-5.625,0.125
48.25,3,1,1,0,44.625,3,46.4375,50,3.883892049034,18,-1.75,-5.375
55.125,2,0,NaN,0,38.25,4,46.6875,48,4.58412874876027,18,5.125,-11.75
48.5,3,0,NaN,0,57.375,1,52.9375,55,5.2343408874519,18,-1.5,7.375
50.25,2,0,NaN,0,58,1,54.125,60,3.95058990042449,18,0.25,8
50.625,2,0,NaN,0,61.875,1,56.25,60,3.73382002499306,18,0.625,11.875
45,3,0,NaN,0,42.875,4,43.9375,58,5.00095204705042,18,-5,-7.125
46.125,3,0,NaN,0,44.125,3,45.125,45,4.91761410996945,18,-3.875,-5.875
47.25,3,1,-1,1,59.875,1,53.5625,48,7.51857590629587,18,-2.75,9.875
47.25,3,1,1,0,46.375,3,46.8125,55,4.03393643630737,18,-2.75,-3.625
46.625,3,1,-1,1,45.25,3,45.9375,45,4.45076817471337,18,-3.375,-4.75
50.375,2,0,NaN,0,47.25,3,48.8125,40,10.7197713432777,18,0.375,-2.75
47.875,3,1,-1,1,47.625,3,47.75,42,3.10022199190701,18,-2.125,-2.375
46.625,3,1,1,0,44.125,3,45.375,45,5.4511514460269,18,-3.375,-5.875
47.5,3,0,NaN,0,38.5,4,43,50,3.16695453167771,18,-2.5,-11.5
44.625,3,0,NaN,0,57.25,1,50.9375,51,6.56822455072004,18,-5.375,7.25
53.875,2,1,1,1,50.625,2,52.25,52,4.80089368548419,18,3.875,0.625
55.125,2,0,NaN,0,45.25,3,50.1875,47,6.21809694211925,18,5.125,-4.75
53.625,2,0,NaN,0,46.625,3,50.125,50,7.73530839647717,18,3.625,-3.375
54.5,2,0,NaN,0,57.875,1,56.1875,58,4.00055043757686,18,4.5,7.875
46.625,3,0,NaN,0,58.5,1,52.5625,55,3.45040021620978,18,-3.375,8.5
47,3,0,NaN,0,46.125,3,46.5625,55,4.05063166501369,18,-3,-3.875
